"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"74486094789","2020-06-01T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","38","67","0.00",,,,"35","30.11","BKN:07 75 BKN:07 90","30.09","10.00","53","240",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/01/20 14:51:02 METAR KJFK 011951Z 24012KT 10SM BKN075 BKN090 19/03 A3011 RMK AO2 SLP196 T01940033 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","63","0.00",,"+0.06","6","54","30.09","SCT:04 75 BKN:07 90","30.06","10.00","54","180",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/01/20 15:51:02 METAR KJFK 012051Z 18017KT 10SM SCT075 BKN090 17/08 A3009 RMK AO2 SLP190 T01720078 56022 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","63",,,"+0.06","6","54","30.09","74","30.06","9.94","54","180",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32866 61817 10172 20078 30178 40190 56022 92051 555 90121=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","48","62","0.00",,,,"60","30.08","SCT:04 75 SCT:04 90","30.06","10.00","55","180",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/01/20 16:51:02 METAR KJFK 012151Z 18012KT 10SM SCT075 SCT090 17/09 A3008 RMK AO2 SLP185 T01670089 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","35","69","0.00",,,,"29","30.08","BKN:07 95 BKN:07 140 BKN:07 250","30.06","10.00","52","330",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/01/20 17:51:02 METAR KJFK 012251Z 33014KT 10SM BKN095 BKN140 BKN250 21/02 A3008 RMK AO2 SLP186 T02060017 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","36","69","T","-RA:02 |RA |RA","-0.00","3","30","30.09","FEW:02 65 BKN:07 90 BKN:07 110","30.06","10.00","53","330",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15206/01/20 18:51:02 METAR KJFK 012351Z 33010KT 10SM -RA FEW065 BKN090 BKN110 21/02 A3009 RMK AO2 RAB37 SLP190 P0000 60000 T02060022 10222 20167 53001 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","69",,"||RA","-0.00","3","30","30.09","57","30.06","9.94","53","330",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09274486 11766 63310 10206 20022 30178 40190 53001 69901 761// 92351 333 10222 20106 555 90200=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","34","66","0.00",,,,"30","30.10","FEW:02 90 SCT:04 120 SCT:04 250","30.08","10.00","51","010",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12106/01/20 19:51:01 METAR KJFK 020051Z 01007KT 10SM FEW090 SCT120 SCT250 19/01 A3010 RMK AO2 RAE2352 SLP192 P0000 T01890011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","38","61","0.00",,,,"43","30.11","SCT:04 100 BKN:07 130","30.09","10.00","50","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10006/01/20 20:51:01 METAR KJFK 020151Z 06003KT 10SM SCT100 BKN130 16/03 A3012 RMK AO2 SLP198 T01610033","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","46","59","0.00",,"-0.02","0","62","30.11","BKN:07 120","30.09","10.00","52","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/01/20 21:51:02 METAR KJFK 020251Z 13003KT 10SM BKN120 15/08 A3012 RMK AO2 SLP197 60000 T01500078 50007","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","59",,,"0.02","9","62","30.11",,"30.09","9.94","52","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07074486 12966 61303 10150 20078 30188 40197 50007 69907 90251 555 90203=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","50","57","0.00",,,,"78","30.11","SCT:04 120","30.09","10.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09306/01/20 22:51:02 METAR KJFK 020351Z 00000KT 10SM SCT120 14/10 A3011 RMK AO2 SLP195 T01390100","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","49","55","0.00",,,,"80","30.09","SCT:04 95","30.08","10.00","52","210",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10306/01/20 23:51:02 METAR KJFK 020451Z 21005KT 10SM SCT095 13/09 A3010 RMK AO2 SLP191 T01280094 402220106","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-01T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,"38","62","46","30.16","30.15","50","9.5","0","-3.8","3","72","51","280","26","T","0","0.0","190","22","RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 51AVERAGE STATION PRESSURE:30.150 MINIMUM SEA LEVEL PRESSURE:30.06 TIME OF OCCURRENCE:1704 PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.5 24 HR AVG TEMP (F): 62DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):72  LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0426","1920",,"2009-05-01"
"74486094789","2020-06-02T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","48","58","0.00",,"+0.03","8","70","30.08","SCT:04 95 BKN:07 250","30.06","10.00","53","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12906/02/20 00:51:02 METAR KJFK 020551Z 23005KT 10SM SCT095 BKN250 14/09 A3008 RMK AO2 SLP187 60000 T01440089 10206 20122 58011 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"48","58",,,"+0.03","8","70","30.08",,"30.05","9.94","53","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 12966 62305 10144 20089 30175 40187 58011 69901 90551 333 10206 20106 555 90206=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","46","59","0.00",,,,"62","30.07","SCT:04 100 SCT:04 250","30.04","10.00","52","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/02/20 01:51:02 METAR KJFK 020651Z 23005KT 10SM SCT100 SCT250 15/08 A3007 RMK AO2 SLP182 T01500078 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","51","58","0.00",,,,"78","30.06","FEW:02 100 BKN:07 250","30.03","10.00","54","240",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/02/20 02:51:02 METAR KJFK 020751Z 24009KT 10SM FEW100 BKN250 14/11 A3006 RMK AO2 SLP180 T01440106 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","48","59","0.00",,"+0.01","5","67","30.07","SCT:04 100 BKN:07 250","30.04","10.00","53","260",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/02/20 03:51:02 METAR KJFK 020851Z 26007KT 10SM SCT100 BKN250 15/09 A3007 RMK AO2 SLP182 T01500089 55005 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"48","59",,,"+0.01","5","67","30.07",,"30.04","9.94","53","260",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32966 62607 10150 20089 30172 40182 55005 90851 555 90209=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","43","60","0.00",,,,"53","30.08","BKN:07 95 BKN:07 170 BKN:07 250","30.06","10.00","51","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/02/20 04:51:02 METAR KJFK 020951Z 27008KT 10SM BKN095 BKN170 BKN250 16/06 A3008 RMK AO2 SLP185 T01560061 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","46","61","0.00",,,,"58","30.08","SCT:04 110 BKN:07 180 BKN:07 250","30.06","10.00","53","240",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/02/20 05:51:02 METAR KJFK 021051Z 24008KT 10SM SCT110 BKN180 BKN250 16/08 A3008 RMK AO2 SLP186 T01610078 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","44","64","0.00",,"+0.00","8","48","30.06","FEW:02 120 BKN:07 180 BKN:07 250","30.04","10.00","54","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13006/02/20 06:51:02 METAR KJFK 021151Z 27006KT 10SM FEW120 BKN180 BKN250 18/07 A3007 RMK AO2 SLP181 T01780067 10178 20122 58001 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"44","64",,,"+0.00","8","48","30.06",,"30.04","9.94","54","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32966 62706 10178 20067 30172 40181 58001 91151 333 10222 20122 555 90212=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","46","65","0.00",,,,"51","30.06","BKN:07 130 BKN:07 180 BKN:07 250","30.04","10.00","55","240",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/02/20 07:51:02 METAR KJFK 021251Z 24009KT 10SM BKN130 BKN180 BKN250 18/08 A3007 RMK AO2 SLP181 T01830078 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","50","66","0.00",,,,"56","30.05","FEW:02 120 BKN:07 160 BKN:07 250","30.03","10.00","57","230",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/02/20 08:51:02 METAR KJFK 021351Z 23007KT 10SM FEW120 BKN160 BKN250 19/10 A3006 RMK AO2 SLP177 T01890100 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","49","70","0.00",,"+0.04","8","47","30.03","BKN:07 120 BKN:07 250","30.01","10.00","58","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/02/20 09:51:02 METAR KJFK 021451Z 23009KT 10SM BKN120 BKN250 21/09 A3003 RMK AO2 SLP169 T02110094 58012 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"49","70",,,"+0.04","8","47","30.03",,"30.00","9.94","58","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32966 62309 10211 20094 30158 40169 58012 91451 555 90215=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","49","67","0.00",,,,"53","30.02","BKN:07 100 OVC:08 250","30.00","10.00","57","240","24","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10806/02/20 10:51:02 METAR KJFK 021551Z 24016G21KT 10SM BKN100 OVC250 19/09 A3002 RMK AO2 SLP166 T01940094 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","50","68","0.00",,,,"53","30.00","BKN:07 100 OVC:08 250","29.98","10.00","58","230",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10506/02/20 11:51:02 METAR KJFK 021651Z 23011KT 10SM BKN100 OVC250 20/10 A3001 RMK AO2 SLP160 T02000100 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","48","70","0.00",,"+0.06","8","46","29.97","FEW:02 47 BKN:07 100 BKN:07 250","29.95","10.00","58","230",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13006/02/20 12:51:02 METAR KJFK 021751Z 23013KT 10SM FEW047 BKN100 BKN250 21/09 A2997 RMK AO2 SLP149 T02110089 10217 20172 58020 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"48","70",,,"+0.06","8","46","29.97","41","29.94","9.94","58","230",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32666 62313 10211 20089 30138 40149 58020 91751 333 10217 20167 555 90218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","45","73","0.00",,,,"37","29.94","FEW:02 50 BKN:07 90 BKN:07 130","29.93","10.00","58","240",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/02/20 13:51:02 METAR KJFK 021851Z 24011KT 10SM FEW050 BKN090 BKN130 23/07 A2995 RMK AO2 SLP140 T02280072 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","48","73","0.00",,,,"41","29.91","FEW:02 50 FEW:02 85 BKN:07 140","29.88","10.00","59","240",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11206/02/20 14:51:02 METAR KJFK 021951Z 24009KT 10SM FEW050 FEW085 BKN140 23/09 A2991 RMK AO2 SLP128 T02280089 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T15:49:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","48","72",,,,,"44",,"FEW:02 50 BKN:07 85 BKN:07 130","29.85","10.00","59","180",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10606/02/20 15:49:02 SPECI KJFK 022049Z 18012KT 10SM FEW050 BKN085 BKN130 22/09 A2988 RMK AO2 WSHFT 2033 (RR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","49","71","0.00",,"+0.07","6","46","29.88","FEW:02 50 BKN:07 85 BKN:07 130","29.85","10.00","59","190",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12906/02/20 15:51:02 METAR KJFK 022051Z 19011KT 10SM FEW050 BKN085 BKN130 22/09 A2988 RMK AO2 WSHFT 2033 SLP117 T02170094 56023 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-06-02T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"49","71",,,"+0.07","6","46","29.88","57","29.85","9.94","59","190",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32766 61911 10217 20094 30107 40117 56023 92051 555 90221=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
